date,open,high,low,close
2018/7/18,22885,22930,22760,22845
2018/7/19,22855,22905,22660,22695
2018/7/20,22705,22855,22485,22530
2018/7/23,22445,22500,22315,22440
2018/7/24,22495,22605,22390,22545
2018/7/25,22575,22645,22490,22605
2018/7/26,22595,22660,22510,22630
2018/7/27,22620,22735,22555,22600
2018/7/30,22580,22615,22450,22460
2018/7/31,22460,22690,22330,22620
2018/8/1,22640,22770,22580,22615
2018/8/2,22650,22735,22370,22570
2018/8/3,22600,22615,22430,22560
2018/8/6,22545,22605,22435,22550
2018/8/7,22535,22680,22510,22675
2018/8/8,22640,22785,22565,22575
2018/8/9,22570,22625,22480,22550
2018/8/10,22545,22615,22060,22200
2018/8/13,22140,22150,21820,22060
2018/8/14,22040,22375,22010,22310
2018/8/15,22320,22355,21840,21990
2018/8/16,21965,22345,21860,22290
2018/8/17,22290,22330,22075,22250
2018/8/20,22240,22270,22130,22165
2018/8/21,22105,22365,22035,22320
2018/8/22,22220,22450,22140,22370
2018/8/23,22410,22520,22355,22490
2018/8/24,22480,22635,22440,22605
2018/8/27,22665,22895,22655,22895
2018/8/28,22950,22990,22765,22800
2018/8/29,22830,22990,22805,22985
2018/8/30,23040,23060,22660,22720
2018/8/31,22720,22895,22680,22840
2018/9/3,22835,22845,22690,22780
2018/9/4,22765,22785,22595,22690
2018/9/5,22675,22705,22485,22520
2018/9/6,22485,22560,22360,22400
2018/9/7,22330,22445,22175,22325
2018/9/10,22260,22500,22240,22450
2018/9/11,22470,22740,22450,22715
2018/9/12,22680,22725,22525,22620
2018/9/13,22650,22870,22635,22810
2018/9/14,22810,23090,22790,23070
2018/9/18,22920,23725,22875,23640
2018/9/19,23630,23690,23500,23560
2018/9/20,23590,23700,23415,23685
2018/9/21,23700,23825,23605,23720
2018/9/25,23685,23870,23655,23810
2018/9/26,23845,24030,23825,23870
2018/9/27,23895,24125,23770,24045
2018/9/28,24050,24290,24000,24175
2018/10/1,24200,24480,24130,24390
2018/10/2,24400,24445,24085,24220
2018/10/3,24220,24360,24035,24320
2018/10/4,24290,24295,23615,23745
2018/10/5,23760,23940,23555,23650
2018/10/9,23560,23600,23320,23530
2018/10/10,23530,23595,22745,22775
2018/10/11,22750,22905,22240,22450
2018/10/12,22570,22715,22220,22560
2018/10/15,22520,22525,22030,22210
2018/10/16,22245,22875,22225,22875
2018/10/17,22855,22950,22635,22885
2018/10/18,22880,22885,22155,22320
2018/10/19,22330,22690,22210,22455
2018/10/22,22385,22690,22260,22480
2018/10/23,22445,22455,21635,22170
2018/10/24,22145,22210,21340,21430
2018/10/25,21335,21790,21195,21575
2018/10/26,21500,21515,20790,21230
2018/10/29,21320,21500,20800,21025
2018/10/30,21050,21645,21010,21645
2018/10/31,21655,21940,21555,21775
2018/11/1,21785,21865,21530,21760
2018/11/2,21675,22300,21665,21990
2018/11/5,21905,22085,21860,22015
2018/11/6,22040,22215,21990,22170
2018/11/7,22200,22470,21985,22470
2018/11/8,22500,22580,22360,22420
2018/11/9,22420,22485,22005,22135
2018/11/12,22105,22325,21810,21840
2018/11/13,21815,21970,21470,21720
2018/11/14,21845,21985,21550,21835
2018/11/15,21685,21935,21540,21825
2018/11/16,21840,21870,21490,21760
2018/11/19,21675,21920,21525,21600
2018/11/20,21525,21690,21170,21280
2018/11/21,21200,21750,21190,21695
2018/11/22,21630,21725,21470,21575
2018/11/26,21580,22070,21575,22060
2018/11/27,21975,22200,21815,22070
2018/11/28,22075,22390,22040,22385
2018/11/29,22400,22435,22190,22360
2018/11/30,22280,22415,22230,22415
2018/12/3,22685,22720,22530,22610
2018/12/4,22580,22590,21575,21675
2018/12/5,21735,21980,21690,21895
2018/12/6,21750,21805,21070,21450
2018/12/7,21590,21735,21250,21320
2018/12/10,21205,21365,20940,21295
2018/12/11,21240,21530,21060,21400
2018/12/12,21345,21825,21315,21690
2018/12/13,21715,21880,21615,21650
2018/12/14,21645,21690,21195,21215
2018/12/17,21255,21495,21000,21000
2018/12/18,21125,21265,20945,20980
2018/12/19,21015,21125,20510,20605
2018/12/20,20700,20775,20020,20275
2018/12/21,20330,20332,19785,19785
2018/12/25,19295,19435,18840,19135
2018/12/26,19250,19980,18910,19980
2018/12/27,20030,20185,19495,19825
2018/12/28,19900,20055,19705,19900
2019/1/4,19420,20185,19205,20105
2019/1/7,20140,20295,19950,20220
2019/1/8,20165,20400,20075,20295
2019/1/9,20320,20470,20155,20300
2019/1/10,20260,20350,20015,20350
2019/1/11,20290,20370,20175,20225
2019/1/15,20170,20560,20160,20430
2019/1/16,20535,20565,20295,20565
2019/1/17,20540,20605,20180,20500
2019/1/18,20490,20930,20430,20915
2019/1/21,20865,20875,20655,20735
2019/1/22,20740,20790,20325,20390
2019/1/23,20430,20715,20410,20530
2019/1/24,20515,20635,20420,20595
2019/1/25,20545,20890,20535,20790
2019/1/28,20755,20765,20455,20590
2019/1/29,20560,20740,20385,20630
2019/1/30,20695,20835,20500,20780
2019/1/31,20820,20880,20615,20735
2019/2/1,20785,20910,20705,20765
2019/2/4,20775,20900,20755,20860
2019/2/5,20900,20950,20795,20950
2019/2/6,20940,20945,20805,20870
2019/2/7,20870,20890,20440,20500
2019/2/8,20500,20535,20160,20245
2019/2/12,20405,20960,20385,20925
2019/2/13,20910,21195,20910,21155
2019/2/14,21110,21235,20935,21030
2019/2/15,21005,21200,20810,21180
2019/2/18,21250,21320,21165,21225
2019/2/19,21240,21400,21195,21370
2019/2/20,21350,21480,21290,21395
2019/2/21,21380,21550,21295,21330
2019/2/22,21330,21495,21325,21435
2019/2/25,21540,21625,21440,21570
2019/2/26,21545,21610,21370,21570
2019/2/27,21495,21595,21450,21560
2019/2/28,21555,21570,21280,21500
2019/3/1,21505,21750,21470,21750
2019/3/4,21780,21870,21595,21670
2019/3/5,21690,21835,21655,21735
2019/3/6,21685,21695,21535,21555
2019/3/7,21520,21525,21015,21080
2019/3/8,21110,21150,20645,20845
2019/3/11,20915,21150,20745,21150
2019/3/12,21230,21380,21180,21215
2019/3/13,21230,21335,20980,21315
2019/3/14,21300,21340,21085,21160
2019/3/15,21150,21365,21145,21350
2019/3/18,21370,21450,21320,21395
2019/3/19,21410,21495,21245,21400
2019/3/20,21365,21465,21250,21250
2019/3/22,21410,21485,20925,20965
2019/3/25,20990,21020,20675,20965
2019/3/26,20980,21340,20970,21285
2019/3/27,21300,21385,21055,21205
2019/3/28,21135,21220,20960,21200
2019/3/29,21245,21300,21135,21300
2019/4/1,21500,21675,21450,21645
2019/4/2,21650,21745,21465,21535
2019/4/3,21560,21830,21475,21760
2019/4/4,21730,21780,21655,21780
2019/4/5,21765,21870,21720,21870
2019/4/8,21940,21965,21710,21805
2019/4/9,21770,21810,21585,21620
2019/4/10,21560,21735,21540,21640
2019/4/11,21650,21735,21615,21715
2019/4/12,21725,22075,21680,22070
2019/4/15,22100,22225,22075,22145
2019/4/16,22135,22315,22120,22235
2019/4/17,22260,22345,22175,22265
2019/4/18,22265,22290,22045,22260
2019/4/19,22250,22255,22160,22195
2019/4/22,22205,22280,22090,22255
2019/4/23,22240,22350,22115,22350
2019/4/24,22355,22375,22120,22200
2019/4/25,22225,22360,22145,22205
2019/4/26,22155,22350,22060,22350
2019/5/7,22125,22155,21515,21665
2019/5/8,21600,21670,21415,21530
2019/5/9,21515,21550,21060,21315
2019/5/10,21340,21585,21065,21495
2019/5/13,21190,21280,20765,20815
2019/5/14,20770,21185,20750,21155
2019/5/15,21120,21185,20875,21180
2019/5/16,21110,21345,20940,21230
2019/5/17,21260,21390,21135,21220
2019/5/20,21260,21435,21050,21145
2019/5/21,21190,21390,21150,21385
2019/5/22,21395,21400,21185,21225
2019/5/23,21185,21210,20810,20860
2019/5/24,20860,21190,20855,21130
2019/5/27,21175,21240,21100,21220
2019/5/28,21220,21290,20985,21005
2019/5/29,21020,21060,20720,20910
2019/5/30,20895,20990,20800,20945
2019/5/31,20810,20845,20375,20440
2019/6/3,20300,20530,20290,20450
2019/6/4,20455,20730,20285,20730
2019/6/5,20740,20870,20640,20790
2019/6/6,20755,20915,20740,20870
2019/6/7,20870,21060,20810,21050
2019/6/10,21145,21195,21070,21115
2019/6/11,21105,21330,21065,21170
2019/6/12,21195,21260,21020,21035
2019/6/13,21040,21115,20930,20995
2019/6/14,20975,21055,20915,20980
2019/6/17,21000,21125,20985,21055
2019/6/18,21050,21200,20840,21200
2019/6/19,21210,21315,21200,21280
2019/6/20,21340,21570,21300,21425
2019/6/21,21445,21455,21150,21165
2019/6/24,21175,21270,21120,21170
2019/6/25,21160,21250,21015,21050
2019/6/26,21050,21230,21000,21085
2019/6/27,21090,21295,21085,21200
2019/6/28,21205,21310,21155,21310
2019/7/1,21635,21775,21520,21655
2019/7/2,21670,21750,21615,21680
2019/7/3,21640,21725,21525,21725
2019/7/4,21700,21720,21635,21660
2019/7/5,21665,21700,21555,21645
2019/7/8,21640,21645,21460,21590
2019/7/9,21580,21660,21445,21510
2019/7/10,21490,21615,21465,21535
2019/7/11,21530,21630,21500,21595
2019/7/12,21605,21685,21555,21565
2019/7/16,21585,21620,21435,21480
2019/7/17,21450,21465,21330,21340
2019/7/18,21285,21320,20955,21135
2019/7/19,21150,21445,21085,21305
2019/7/22,21345,21415,21285,21400
2019/7/23,21395,21700,21375,21700
2019/7/24,21700,21750,21600,21745
2019/7/25,21750,21800,21600,21600
2019/7/26,21645,21680,21560,21645
2019/7/29,21610,21625,21485,21625
2019/7/30,21660,21770,21450,21480
2019/7/31,21485,21565,21240,21355
2019/8/1,21350,21570,21015,21050
2019/8/2,21045,21150,20755,20895
2019/8/5,20855,20915,20170,20250
2019/8/6,20000,20650,19960,20650
2019/8/7,20515,20645,20210,20580
2019/8/8,20520,20790,20430,20760
2019/8/9,20685,20765,20360,20495
2019/8/13,20335,20750,20210,20730
2019/8/14,20680,20685,20090,20105
2019/8/15,20180,20485,20145,20320
2019/8/16,20330,20590,20270,20570
2019/8/19,20600,20680,20470,20645
2019/8/20,20610,20660,20465,20485
2019/8/21,20475,20725,20460,20695
2019/8/22,20715,20720,20525,20610
2019/8/23,20570,20715,20130,20205
2019/8/26,20085,20600,20065,20535
2019/8/27,20490,20560,20380,20410
2019/8/28,20450,20520,20310,20520
2019/8/29,20475,20725,20350,20695
2019/8/30,20650,20790,20620,20660
2019/9/2,20605,20665,20515,20555
2019/9/3,20575,20655,20515,20615
2019/9/4,20585,20815,20550,20815
2019/9/5,20790,21265,20780,21130
2019/9/6,21180,21245,21130,21225
2019/9/9,21190,21375,21185,21340
2019/9/10,21345,21460,21290,21455
2019/9/11,21460,21670,21440,21665
2019/9/12,21780,21825,21515,21660
2019/9/13,21680,21920,21645,21885
2019/9/17,21840,21865,21700,21865
2019/9/18,21850,21915,21750,21905
2019/9/19,21900,22090,21830,21935
2019/9/20,21975,22030,21785,21790
2019/9/24,21915,22000,21655,21715
2019/9/25,21800,21900,21660,21900
2019/9/26,21930,22010,21820,21965
2019/9/27,21975,21980,21670,21720
2019/9/30,21720,21870,21655,21870
2019/10/1,21860,22025,21650,21670
2019/10/2,21715,21785,21275,21370
2019/10/3,21400,21415,21040,21365
2019/10/4,21325,21545,21260,21515
2019/10/7,21460,21605,21320,21480
2019/10/8,21500,21630,21320,21340
2019/10/9,21365,21610,21350,21570
2019/10/10,21400,21740,21300,21665
2019/10/11,21695,22240,21665,22040
2019/10/15,22100,22565,22030,22520
2019/10/16,22500,22615,22425,22510
2019/10/17,22490,22690,22415,22510
2019/10/18,22505,22650,22405,22500
2019/10/21,22490,22695,22480,22680
2019/10/23,22710,22800,22475,22790
2019/10/24,22770,22870,22725,22805
2019/10/25,22800,22850,22705,22820
2019/10/28,22845,22980,22820,22960
2019/10/29,22950,22995,22890,22920
2019/10/30,22925,22945,22750,22935
2019/10/31,22935,22985,22650,22715
2019/11/1,22720,22995,22685,22945
2019/11/5,23180,23380,23140,23345
2019/11/6,23330,23375,23245,23280
2019/11/7,23280,23650,23250,23520
2019/11/8,23545,23600,23300,23445
2019/11/11,23455,23470,23220,23350
2019/11/12,23360,23580,23305,23445
2019/11/13,23430,23450,23160,23310
2019/11/14,23310,23365,23005,23125
2019/11/15,23140,23400,23120,23360
2019/11/18,23305,23495,23265,23380
2019/11/19,23350,23435,23205,23255
2019/11/20,23200,23300,23010,23105
2019/11/21,23090,23155,22720,23100
2019/11/22,23070,23210,23025,23155
2019/11/25,23280,23425,23250,23410
2019/11/26,23450,23620,23310,23405
2019/11/27,23460,23590,23415,23585
2019/11/28,23485,23495,23370,23475
2019/11/29,23480,23495,23275,23330
2019/12/2,23370,23590,23065,23175
2019/12/3,23190,23385,22900,23150
2019/12/4,23095,23380,22965,23360
2019/12/5,23330,23440,23245,23330
2019/12/6,23340,23560,23315,23535
2019/12/9,23530,23550,23365,23420
2019/12/10,23380,23485,23260,23450
2019/12/11,23440,23465,23320,23440
2019/12/12,23440,23715,23345,23690
2019/12/13,23795,24040,23730,23860
2019/12/16,23930,24110,23875,24070
2019/12/17,24050,24055,23925,24020
2019/12/18,23970,23985,23800,23860
2019/12/19,23845,23880,23730,23785
2019/12/20,23815,23845,23675,23805
2019/12/23,23850,23865,23735,23770
2019/12/24,23790,23795,23730,23765
2019/12/25,23770,23770,23685,23690
2019/12/26,23705,23910,23695,23885
2019/12/27,23910,23930,23755,23760
2019/12/30,23755,23770,23405,23450
2020/1/6,23190,23325,23025,23305
2020/1/7,23285,23550,23260,23395
2020/1/8,23115,23585,22910,23580
2020/1/9,23510,23780,23505,23725
2020/1/10,23770,23880,23675,23675
2020/1/14,23930,24030,23835,23950
2020/1/15,23905,23975,23850,23905
2020/1/16,23940,24050,23880,24045
2020/1/17,24100,24105,23985,24015
2020/1/20,24035,24085,24005,24045
2020/1/21,24035,24050,23760,23785
2020/1/22,23785,24020,23780,23830
2020/1/23,23810,23890,23605,23795
2020/1/24,23810,23895,23545,23640
2020/1/27,23305,23440,23055,23100
2020/1/28,23130,23355,22990,23330
2020/1/29,23310,23395,23185,23285
2020/1/30,23260,23290,22815,23075
2020/1/31,23140,23400,22650,22650
2020/2/3,22775,23015,22720,22925
2020/2/4,22835,23400,22825,23390
2020/2/5,23335,23700,23210,23690
2020/2/6,23680,23980,23630,23880
2020/2/7,23925,23960,23655,23690
2020/2/10,23600,23800,23555,23695
2020/2/12,23875,23965,23705,23955
2020/2/13,23950,23970,23555,23725
2020/2/14,23700,23760,23465,23485
2020/2/17,23560,23575,23315,23510
2020/2/18,23430,23435,23080,23185
2020/2/19,23290,23665,23215,23605
2020/2/20,23660,23790,23320,23500
2020/2/21,23470,23570,23090,23150
2020/2/25,22310,22725,21885,22000
2020/2/26,22200,22500,21990,22255
2020/2/27,22270,22300,21535,21645
2020/2/28,21375,21455,20455,20545
2020/3/2,20800,21595,20665,21270
2020/3/3,21500,21730,20675,21040
2020/3/4,20840,21400,20780,21400
2020/3/5,21380,21440,20740,20785
2020/3/6,20970,21065,20210,20320
2020/3/9,19900,19965,18500,18890
2020/3/10,19355,20195,18885,20035
2020/3/11,19635,19980,18930,19135
2020/3/12,19135,19155,16645,16865
2020/3/13,16640,18235,16475,17925
2020/3/16,17250,17595,15860,16295
2020/3/17,16510,17350,16150,17090
2020/3/18,16900,17320,16000,16430
2020/3/19,16820,17340,16055,17025
2020/3/23,16420,17670,16190,17190
2020/3/24,17430,19045,17335,18930
2020/3/25,18870,19455,18360,18965
2020/3/26,18650,19150,18205,19105
2020/3/27,19145,19205,18530,18550
2020/3/30,18650,19095,18440,19095
2020/3/31,19095,19310,18525,18700
2020/4/1,18545,18760,17565,17600
2020/4/2,17800,18130,17520,18090
2020/4/3,17910,18045,17565,17700
2020/4/6,17770,18970,17725,18915
2020/4/7,18930,19860,18520,18970
2020/4/8,19025,19440,18700,19140
2020/4/9,19280,19620,19135,19465
2020/4/10,19450,19545,19215,19325
2020/4/13,19220,19355,18940,19100
2020/4/14,19135,19700,19075,19525
2020/4/15,19520,19640,19170,19295
2020/4/16,19260,19340,18990,19205
2020/4/17,19600,19910,19365,19585
2020/4/20,19540,19770,19290,19320
2020/4/21,19435,19520,18970,19060
2020/4/22,19090,19335,18830,19270
2020/4/23,19235,19660,19200,19370
2020/4/24,19340,19465,19150,19435
2020/4/27,19450,19835,19425,19800
2020/4/28,19760,20140,19615,19955
2020/4/30,20320,20355,19815,19965
2020/5/1,19950,19965,19445,19495
2020/5/7,19355,19845,19350,19770
2020/5/8,19830,20230,19815,20230
2020/5/11,20345,20615,20290,20495
2020/5/12,20470,20500,20140,20155
2020/5/13,20100,20415,20035,20135
2020/5/14,20160,20175,19605,20075
2020/5/15,20095,20180,19815,20010
2020/5/18,20070,20680,19985,20595
2020/5/19,20620,20665,20355,20390
2020/5/20,20450,20815,20420,20720
2020/5/21,20700,20735,20450,20475
2020/5/22,20540,20610,20260,20585
2020/5/25,20660,20985,20575,20975
2020/5/26,20980,21360,20925,21275
2020/5/27,21230,21720,21135,21600
2020/5/28,21640,22105,21570,21895
2020/5/29,21825,22020,21655,21995
2020/6/1,21870,22240,21865,22210
2020/6/2,22190,22700,22110,22600
2020/6/3,22715,22950,22460,22910
2020/6/4,22970,22980,22490,22705
2020/6/5,22680,23315,22555,23155
2020/6/8,23220,23235,22965,23205
2020/6/9,23180,23190,22700,22870
2020/6/10,22890,23180,22740,22830
2020/6/11,22745,22945,21555,21665
2020/6/12,21830,22425,21705,22185
2020/6/15,22000,22185,21330,21920
2020/6/16,22040,22565,22000,22315
2020/6/17,22385,22715,22185,22430
2020/6/18,22325,22485,22050,22360
2020/6/19,22440,22665,22280,22280
2020/6/22,22280,22570,22235,22570
2020/6/23,22620,22765,22180,22525
2020/6/24,22535,22610,22040,22215
2020/6/25,22205,22490,22050,22470
2020/6/26,22450,22525,22195,22230
2020/6/29,22240,22365,21925,22345
2020/6/30,22395,22425,22145,22310
2020/7/1,22310,22335,21950,22205
2020/7/2,22180,22425,22035,22315
2020/7/3,22305,22305,22115,22185
2020/7/6,22260,22745,22240,22630
2020/7/7,22650,22710,22400,22440
2020/7/8,22450,22635,22320,22490
2020/7/9,22500,22670,22260,22395
2020/7/10,22460,22610,22270,22610
2020/7/13,22610,22850,22505,22535
2020/7/14,22625,22730,22480,22710
2020/7/15,22790,23015,22775,22880
2020/7/16,22900,22910,22650,22755
2020/7/17,22790,22835,22605,22695
2020/7/20,22735,22810,22550,22805
2020/7/21,22800,22930,22700,22720
2020/7/22,22760,22835,22625,22770
2020/7/27,22510,22720,22390,22685
2020/7/28,22660,22815,22485,22505
2020/7/29,22530,22550,22340,22530
2020/7/30,22525,22525,21945,22245
2020/7/31,22300,22305,21680,21940
2020/8/3,21955,22390,21900,22370
2020/8/4,22360,22590,22355,22475
2020/8/5,22460,22625,22340,22460
2020/8/6,22485,22575,22255,22415
2020/8/7,22415,22450,22185,22450
2020/8/11,22495,22945,22485,22700
2020/8/12,22755,23245,22650,23195
2020/8/13,23150,23305,23125,23190
2020/8/14,23270,23345,23045,23145
2020/8/17,23120,23240,23045,23130
2020/8/18,23130,23150,22925,23045
2020/8/19,23030,23195,22945,23085
2020/8/20,23010,23070,22830,22995
2020/8/21,23015,23130,22700,22900
2020/8/24,22945,23170,22840,23155
2020/8/25,23160,23425,23160,23270
2020/8/26,23300,23340,23180,23285
2020/8/27,23280,23345,23135,23230
2020/8/28,23235,23390,22555,22945
2020/8/31,23125,23375,23010,23080
2020/9/1,23120,23210,23040,23185
2020/9/2,23240,23520,23160,23520
2020/9/3,23610,23615,22970,23070
2020/9/4,23060,23320,22825,23200
2020/9/7,23190,23220,23055,23220
2020/9/8,23250,23315,22915,23010
2020/9/9,22960,23240,22875,23195
2020/9/10,23190,23260,22895,22940
2020/9/11,23040,23255,22985,23205
2020/9/14,23300,23425,23270,23295
2020/9/15,23285,23360,23190,23315
2020/9/16,23265,23365,23235,23285
2020/9/17,23265,23280,23065,23220
2020/9/18,23215,23245,23030,23085
2020/9/23,23030,23255,22995,23070
2020/9/24,23040,23100,22865,23000
2020/9/25,23060,23185,22840,23180
2020/9/28,23200,23390,23145,23385
2020/9/29,23390,23605,23330,23425
2020/9/30,23440,23515,23120,23290
2020/10/1,23350,23365,23210,23330
2020/10/2,23325,23350,22940,23195
2020/10/5,23260,23415,23215,23410
2020/10/6,23395,23430,23215,23265
2020/10/7,23280,23500,23255,23490
2020/10/8,23480,23690,23455,23615
2020/10/9,23660,23730,23530,23560
2020/10/12,23570,23645,23480,23620
2020/10/13,23620,23640,23475,23505
2020/10/14,23530,23645,23500,23540
2020/10/15,23550,23570,23355,23505
2020/10/16,23520,23560,23365,23535
2020/10/19,23545,23710,23490,23505
2020/10/20,23570,23660,23505,23585
2020/10/21,23590,23680,23510,23545
2020/10/22,23520,23600,23420,23590
2020/10/23,23570,23585,23450,23555
2020/10/26,23530,23555,23350,23395
2020/10/27,23400,23495,23225,23395
2020/10/28,23345,23440,23055,23070
2020/10/29,23100,23390,23090,23280
2020/10/30,23235,23300,22895,23160
2020/11/2,23070,23435,23040,23410
2020/11/4,23800,24070,23490,23940
2020/11/5,23890,24380,23860,24200
2020/11/6,24120,24465,24080,24360
2020/11/9,24580,25895,24540,25565
2020/11/10,25380,25455,24825,25320
2020/11/11,25290,25700,25145,25490
2020/11/12,25500,25590,25215,25265
2020/11/13,25390,25625,25205,25620
2020/11/16,25700,26220,25670,26060
2020/11/17,26140,26145,25860,25980
2020/11/18,25925,25945,25650,25730
2020/11/19,25670,25675,25405,25590
2020/11/20,25480,25760,25425,25705
2020/11/24,26000,26510,25950,26445
2020/11/25,26475,26715,26180,26365
2020/11/26,26315,26590,26250,26450
2020/11/27,26450,26830,26410,26825
2020/11/30,26880,26890,26365,26400
2020/12/1,26540,26975,26530,26880
2020/12/2,26835,26920,26685,26835
2020/12/3,26810,26925,26715,26835
2020/12/4,26750,26870,26645,26820
2020/12/7,26880,26955,26320,26430
2020/12/8,26460,26575,26315,26570
2020/12/9,26540,26920,26505,26600
2020/12/10,26660,26845,26560,26685
2020/12/11,26720,26760,26370,26510
2020/12/14,26555,26805,26545,26680
2020/12/15,26620,26775,26535,26775
2020/12/16,26730,26810,26655,26740
2020/12/17,26720,26805,26620,26740
2020/12/18,26720,26825,26645,26650
2020/12/21,26720,26840,26155,26530
2020/12/22,26450,26590,26305,26515
2020/12/23,26570,26695,26355,26645
2020/12/24,26605,26695,26535,26600
2020/12/25,26620,26650,26585,26640
2020/12/28,26620,26930,26600,26880
2020/12/29,26880,27685,26870,27500
2020/12/30,27520,27600,27320,27455
2021/1/4,27600,27660,27015,27100
2021/1/5,27090,27255,26935,27190
2021/1/6,27090,27450,26925,27335
2021/1/7,27310,27625,27305,27580
2021/1/8,27645,28270,27640,28180
2021/1/12,28105,28270,27940,28135
2021/1/13,28120,28495,28100,28415
2021/1/14,28400,28965,28385,28850
2021/1/15,28845,28900,28135,28370
2021/1/18,28240,28335,28085,28320
2021/1/19,28370,28775,28370,28700

